"icb22_code","date","do_not_meet_criteria_to_reside"
"E54000054",2023-10-18,1191
"E54000054",2023-10-19,1288
"E54000054",2023-10-20,1237
"E54000054",2023-10-21,1151
"E54000054",2023-10-22,1066
"E54000054",2023-10-23,1099
"E54000054",2023-10-24,1289
"E54000054",2023-10-25,1280
"E54000054",2023-10-26,1299
"E54000054",2023-10-27,1304
"E54000054",2023-10-28,1232
"E54000054",2023-10-29,1090
"E54000054",2023-10-30,1074
"E54000054",2023-10-31,1229
"E54000057",2023-10-01,942
"E54000057",2023-10-02,1105
"E54000057",2023-10-03,1177
"E54000057",2023-10-04,1192
"E54000057",2023-10-05,1184
"E54000057",2023-10-06,1284
"E54000057",2023-10-07,1053
"E54000057",2023-10-08,953
"E54000057",2023-10-09,1107
"E54000057",2023-10-10,1161
"E54000057",2023-10-11,1218
"E54000057",2023-10-12,1156
"E54000057",2023-10-13,1213
"E54000057",2023-10-14,1010
"E54000057",2023-10-15,900
"E54000057",2023-10-16,1037
"E54000057",2023-10-17,1163
"E54000057",2023-10-18,1200
"E54000057",2023-10-19,1238
"E54000057",2023-10-20,1239
"E54000057",2023-10-21,1077
"E54000057",2023-10-22,999
"E54000057",2023-10-23,1158
"E54000057",2023-10-24,1238
"E54000057",2023-10-25,1236
"E54000057",2023-10-26,1220
"E54000057",2023-10-27,1210
"E54000057",2023-10-28,1006
"E54000057",2023-10-29,967
"E54000057",2023-10-30,1068
"E54000057",2023-10-31,1167
"E54000008",2023-10-01,1205
"E54000008",2023-10-02,1363
"E54000008",2023-10-03,1595
"E54000008",2023-10-04,1668
"E54000008",2023-10-05,1669
"E54000008",2023-10-06,1590
"E54000008",2023-10-07,1450
"E54000008",2023-10-08,1274
"E54000008",2023-10-09,1439
"E54000008",2023-10-10,1616
"E54000008",2023-10-11,1615
"E54000008",2023-10-12,1586
"E54000008",2023-10-13,1651
"E54000008",2023-10-14,1483
"E54000008",2023-10-15,1336
"E54000008",2023-10-16,1438
"E54000008",2023-10-17,1581
"E54000008",2023-10-18,1671
"E54000008",2023-10-19,1592
"E54000008",2023-10-20,1637
"E54000008",2023-10-21,1483
"E54000008",2023-10-22,1238
"E54000008",2023-10-23,1430
"E54000008",2023-10-24,1542
"E54000008",2023-10-25,1590
"E54000008",2023-10-26,1614
"E54000008",2023-10-27,1564
"E54000008",2023-10-28,1429
"E54000008",2023-10-29,1232
"E54000008",2023-10-30,1379
"E54000008",2023-10-31,1490
"E54000048",2023-10-01,587
"E54000048",2023-10-02,617
"E54000048",2023-10-03,656
"E54000048",2023-10-04,687
"E54000048",2023-10-05,703
"E54000048",2023-10-06,765
"E54000048",2023-10-07,636
"E54000048",2023-10-08,628
"E54000048",2023-10-09,657
"E54000048",2023-10-10,765
"E54000048",2023-10-11,770
"E54000048",2023-10-12,713
"E54000048",2023-10-13,725
"E54000048",2023-10-14,601
"E54000048",2023-10-15,560
"E54000048",2023-10-16,688
"E54000048",2023-10-17,723
"E54000048",2023-10-18,685
"E54000048",2023-10-19,685
"E54000048",2023-10-20,666
"E54000048",2023-10-21,579
"E54000048",2023-10-22,508
"E54000048",2023-10-23,651
"E54000048",2023-10-24,694
"E54000048",2023-10-25,745
"E54000048",2023-10-26,733
"E54000048",2023-10-27,735
"E54000048",2023-10-28,581
"E54000048",2023-10-29,523
"E54000048",2023-10-30,622
"E54000048",2023-10-31,673
"E54000032",2023-10-01,595
"E54000032",2023-10-02,597
"E54000032",2023-10-03,667
"E54000032",2023-10-04,623
"E54000032",2023-10-05,665
"E54000032",2023-10-06,645
"E54000032",2023-10-07,556
"E54000032",2023-10-08,529
"E54000032",2023-10-09,593
"E54000032",2023-10-10,678
"E54000032",2023-10-11,672
"E54000032",2023-10-12,627
"E54000032",2023-10-13,641
"E54000032",2023-10-14,540
"E54000032",2023-10-15,475
"E54000032",2023-10-16,578
"E54000032",2023-10-17,659
"E54000032",2023-10-18,642
"E54000032",2023-10-19,606
"E54000032",2023-10-20,625
"E54000032",2023-10-21,518
"E54000032",2023-10-22,485
"E54000032",2023-10-23,559
"E54000032",2023-10-24,627
"E54000032",2023-10-25,598
"E54000032",2023-10-26,645
"E54000032",2023-10-27,640
"E54000032",2023-10-28,545
"E54000032",2023-10-29,490
"E54000032",2023-10-30,578
"E54000032",2023-10-31,608
"E54000034",2023-10-01,260
"E54000034",2023-10-02,245
"E54000034",2023-10-03,319
"E54000034",2023-10-04,312
"E54000034",2023-10-05,299
"E54000034",2023-10-06,327
"E54000034",2023-10-07,311
"E54000034",2023-10-08,296
"E54000034",2023-10-09,284
"E54000034",2023-10-10,325
"E54000034",2023-10-11,302
"E54000034",2023-10-12,312
"E54000034",2023-10-13,333
"E54000034",2023-10-14,327
"E54000034",2023-10-15,289
"E54000034",2023-10-16,302
"E54000034",2023-10-17,283
"E54000034",2023-10-18,321
"E54000034",2023-10-19,352
"E54000034",2023-10-20,340
"E54000034",2023-10-21,290
"E54000034",2023-10-22,285
"E54000034",2023-10-23,270
"E54000034",2023-10-24,302
"E54000034",2023-10-25,324
"E54000034",2023-10-26,323
"E54000034",2023-10-27,340
"E54000034",2023-10-28,338
"E54000034",2023-10-29,306
"E54000034",2023-10-30,300
"E54000034",2023-10-31,332
"E54000042",2023-10-01,799
"E54000042",2023-10-02,967
"E54000042",2023-10-03,999
"E54000042",2023-10-04,1022
"E54000042",2023-10-05,1009
"E54000042",2023-10-06,951
"E54000042",2023-10-07,865
"E54000042",2023-10-08,787
"E54000042",2023-10-09,908
"E54000042",2023-10-10,980
"E54000042",2023-10-11,973
"E54000042",2023-10-12,987
"E54000042",2023-10-13,1068
"E54000042",2023-10-14,927
"E54000042",2023-10-15,835
"E54000042",2023-10-16,964
"E54000042",2023-10-17,1055
"E54000042",2023-10-18,1013
"E54000042",2023-10-19,1014
"E54000042",2023-10-20,1097
"E54000042",2023-10-21,947
"E54000042",2023-10-22,831
"E54000042",2023-10-23,965
